FBI_id,distance,data_label
chr6:102801959:102802680,721,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr2:95544969:95545592,623,1000GP
chr13:97456271:97456713,442,1000GP
chr13:97456284:97456715,431,1000GP
chr2:159238871:159239302,431,1000GP
chrX:131873693:131874603,910,1000GP
chr7:26899468:26900121,653,1000GP
chr12:71139014:71139975,961,1000GP
chr11:24263577:24266034,2457,1000GP
chr11:97650130:97652224,2094,1000GP
chr4:87926012:87937548,11536,1000GP
chr12:103965851:125316601,21350750,1000GP
chr2:143314762:143315903,1141,1000GP
chr1:237402804:237402905,101,1000GP
chr1:239952717:239953384,667,1000GP
chr5:29069210:29069523,313,1000GP
chr5:31190135:31191075,940,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chrX:125098631:125102452,3821,1000GP
chr14:75626074:75627374,1300,1000GP
chr17:5691379:5692236,857,1000GP
chr17:5691963:5692238,275,1000GP
chr20:44680251:44683268,3017,1000GP
chr14:48912710:48916240,3530,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr12:12391927:12393688,1761,1000GP
chr18:13918761:13919715,954,1000GP
chr12:71139014:71139975,961,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr1:48475274:48475573,299,1000GP
chr1:48475278:48475980,702,1000GP
chr14:66703616:66704992,1376,1000GP
chr12:12391927:12393688,1761,1000GP
chr8:53289021:53289503,482,1000GP
chr12:37924183:37924723,540,1000GP
chr5:29069210:29069523,313,1000GP
chr21:26001844:26002386,542,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr7:31547158:31552382,5224,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr19:52643963:52646644,2681,1000GP
chr3:162827575:162829871,2296,1000GP
chr3:172455538:172455915,377,1000GP
chr17:46135417:64922332,18786915,1000GP
chr5:144679908:144680099,191,1000GP
chr1:239952717:239953384,667,1000GP
chr1:36267649:36269041,1392,1000GP
chr4:87926012:87937548,11536,1000GP
chr13:20964165:20971695,7530,1000GP
chr2:128927598:128928240,642,1000GP
chr17:2499506:2514369,14863,1000GP
chr1:237402804:237402905,101,1000GP
chr1:239952716:239953383,667,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr3:43793603:43794500,897,1000GP
chr1:187495696:187497595,1899,1000GP
chr12:12391927:12393688,1761,1000GP
chr1:207119002:207119851,849,1000GP
chr16:69727926:69728993,1067,1000GP
chr16:85155108:85156196,1088,1000GP
chr16:85155130:85156196,1066,1000GP
chr2:55648147:55654183,6036,1000GP
chr10:55007431:55013437,6006,1000GP
chr10:57497185:57498185,1000,1000GP
chr2:33539556:33542810,3254,1000GP
chr14:66703616:66704992,1376,1000GP
chr10:125501849:125512533,10684,1000GP
chr4:71685085:71685184,99,1000GP
chr10:27886740:27890671,3931,1000GP
chr2:143314762:143315903,1141,1000GP
chr2:95544969:95545592,623,1000GP
chr6:137955733:139947580,1991847,1000GP
chr4:167193921:167194355,434,1000GP
chr11:4276872:4346040,69168,1000GP
chr16:85155108:85156196,1088,1000GP
chr16:85155130:85156196,1066,1000GP
chr10:57497899:57498224,325,1000GP
chr21:26001844:26002386,542,1000GP
chr3:172455538:172455915,377,1000GP
chr2:95544969:95545592,623,1000GP
chr10:125501849:125512533,10684,1000GP
chr4:87926012:87937548,11536,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr1:207119002:207119851,849,1000GP
chr2:124294183:124295338,1155,1000GP
chr2:128927599:128928241,642,1000GP
chrX:79667729:79670580,2851,1000GP
chr2:183704465:183706301,1836,1000GP
chr10:57497899:57498224,325,1000GP
chr21:24391767:24392215,448,1000GP
chr21:26648364:26649407,1043,1000GP
chr21:26001844:26002386,542,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr7:70961199:70973894,12695,1000GP
chr11:41140741:41145485,4744,1000GP
chr16:48871900:48872325,425,1000GP
chr16:85155108:85156196,1088,1000GP
chrX:131871279:131873893,2614,1000GP
chr11:106272352:106273062,710,1000GP
chr11:99819752:99820576,824,1000GP
chr4:87926012:87937548,11536,1000GP
chr1:197787659:197788855,1196,1000GP
chr10:125501849:125512533,10684,1000GP
chr12:71139014:71139975,961,1000GP
chr2:95544969:95545592,623,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr14:66703613:66705281,1668,1000GP
chr7:31547158:31552382,5224,1000GP
chrX:19842634:19843182,548,1000GP
chr20:44680251:44683268,3017,1000GP
chr7:70961199:70973894,12695,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr3:172455538:172455915,377,1000GP
chr12:37924182:37924734,552,1000GP
chr1:76184923:76186245,1322,1000GP
chr4:167188012:167194114,6102,1000GP
chr4:167193921:167194355,434,1000GP
chr5:29069210:29069523,313,1000GP
chr9:102564715:102570278,5563,1000GP
chr4:178945264:178945660,396,1000GP
chr5:148174677:148175216,539,1000GP
chr12:12391927:12393688,1761,1000GP
chr5:114922388:114925736,3348,1000GP
chr2:116216763:116224310,7547,1000GP
chr2:116220723:116224734,4011,1000GP
chrX:79667729:79670580,2851,1000GP
chr7:31547415:31550692,3277,1000GP
chr16:85155108:85156196,1088,1000GP
chr21:26001844:26002386,542,1000GP
chr4:87926012:87937548,11536,1000GP
chr16:69727926:69728993,1067,1000GP
chr1:207119002:207119851,849,1000GP
chr7:102081266:102084420,3154,1000GP
chr7:105520479:105521175,696,1000GP
chr7:102084258:102084759,501,1000GP
chr16:69727926:69728993,1067,1000GP
chr10:125501849:125512533,10684,1000GP
chr4:87926012:87937548,11536,1000GP
chrX:79667729:79670580,2851,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr2:95544969:95545592,623,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr2:116216764:116224311,7547,1000GP
chr16:82601522:82603841,2319,1000GP
chr7:47614509:47615366,857,1000GP
chr3:172455538:172455915,377,1000GP
chr1:239952717:239953384,667,1000GP
chr10:80346208:80351433,5225,1000GP
chr3:127777687:127778886,1199,1000GP
chr12:12391927:12393688,1761,1000GP
chr4:87926012:87937548,11536,1000GP
chr7:31547158:31552382,5224,1000GP
chr1:187497344:187497598,254,1000GP
chr1:239952717:239953384,667,1000GP
chr10:125501849:125512533,10684,1000GP
chr21:26001844:26002386,542,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr1:91666235:91667096,861,1000GP
chr16:85155108:85156196,1088,1000GP
chr2:124294183:124295338,1155,1000GP
chr2:128927599:128928241,642,1000GP
chr5:29069210:29069523,313,1000GP
chr12:77990109:77994064,3955,1000GP
chr1:36267649:36269041,1392,1000GP
chr7:52952666:52957924,5258,1000GP
chr2:183705048:183706336,1288,1000GP
chr4:87926012:87937548,11536,1000GP
chr1:207119002:207119851,849,1000GP
chr11:112292946:112297886,4940,1000GP
chr7:70961199:70973894,12695,1000GP
chrX:131873693:131874603,910,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr2:95544969:95545592,623,1000GP
chr21:26001844:26002386,542,1000GP
chr1:237402806:237402907,101,1000GP
chr1:239952717:239953384,667,1000GP
chr3:43793603:43794500,897,1000GP
chr7:105520479:105521175,696,1000GP
chr16:85155108:85156196,1088,1000GP
chr5:28932749:28934786,2037,1000GP
chr15:84906062:84911221,5159,1000GP
chr11:99819752:99820576,824,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr12:37924184:37924724,540,1000GP
chr6:30724123:30725176,1053,1000GP
chr16:85155108:85156196,1088,1000GP
chr2:183704465:183706301,1836,1000GP
chr16:69727926:69728993,1067,1000GP
chr3:162827575:162829871,2296,1000GP
chr2:33539556:33542810,3254,1000GP
chr6:94031356:94031699,343,1000GP
chr2:72213038:72214235,1197,1000GP
chr2:116216764:116224311,7547,1000GP
chr2:124294179:124295663,1484,1000GP
chr7:156594389:156601626,7237,1000GP
chr20:44680251:44683268,3017,1000GP
chr2:95544969:95545592,623,1000GP
chr21:26648364:26649407,1043,1000GP
chr21:26001844:26002386,542,1000GP
chr1:197787659:197788855,1196,1000GP
chr1:205209478:205209646,168,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chrX:131873693:131874603,910,1000GP
chr7:47614509:47615366,857,1000GP
chr12:12391927:12393688,1761,1000GP
chr4:87926012:87937548,11536,1000GP
chr5:29069210:29069523,313,1000GP
chr7:70961199:70973894,12695,1000GP
chr12:12391927:12393688,1761,1000GP
chr4:167188012:167194114,6102,1000GP
chr4:167193921:167194355,434,1000GP
chr21:7247136:10778311,3531175,1000GP
chr1:91666235:91667096,861,1000GP
chr12:127906521:127907286,765,1000GP
chr7:70961199:70973894,12695,1000GP
chr7:151312949:151315020,2071,1000GP
chr6:130527041:130531150,4109,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr4:111086236:111087312,1076,1000GP
chr2:124294179:124295663,1484,1000GP
chr4:87926012:87937548,11536,1000GP
chr10:55007431:55013437,6006,1000GP
chr1:207119002:207119851,849,1000GP
chr16:85155108:85156196,1088,1000GP
chr3:162827575:162829871,2296,1000GP
chr7:40839777:40840871,1094,1000GP
chr10:125502112:125508653,6541,1000GP
chr2:95544969:95545592,623,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr5:142014764:142060496,45732,1000GP
chr7:101472938:101476025,3087,1000GP
chr8:26491883:26492661,778,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr2:143314762:143315903,1141,1000GP
chr2:124294183:124295338,1155,1000GP
chr2:131777354:131821781,44427,1000GP
chr1:66986546:66986952,406,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr7:31547158:31552382,5224,1000GP
chr7:26899468:26900121,653,1000GP
chr12:71139014:71139975,961,1000GP
chr6:168391331:168392202,871,1000GP
chr2:159238871:159239302,431,1000GP
chr21:24391796:24391873,77,1000GP
chr21:26648364:26649407,1043,1000GP
chr21:26001844:26002386,542,1000GP
chr5:28932749:28934786,2037,1000GP
chr7:70961199:70973894,12695,1000GP
chr2:183704465:183706301,1836,1000GP
chr12:77990109:77994064,3955,1000GP
chr2:176512708:176521274,8566,1000GP
chr16:69727926:69728993,1067,1000GP
chrX:131871279:131873893,2614,1000GP
chrX:131873693:131874603,910,1000GP
chr6:130527041:130531150,4109,1000GP
chr1:48475278:48475980,702,1000GP
chr1:183339074:183340357,1283,1000GP
chr1:187495696:187497595,1899,1000GP
chr10:55007431:55013437,6006,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr7:40839777:40840871,1094,1000GP
chr7:50224752:50225718,966,1000GP
chr2:124294183:124295338,1155,1000GP
chr16:85155108:85156196,1088,1000GP
chr3:36797655:190438908,153641253,1000GP
chr20:29204768:29888901,684133,1000GP
chr4:87926012:87937548,11536,1000GP
chr4:40233407:40235439,2032,1000GP
chr11:65757441:65758218,777,1000GP
chr10:13063037:13063272,235,1000GP
chr12:12391927:12393688,1761,1000GP
chr14:49997240:49998050,810,1000GP
chr18:60576958:60577207,249,1000GP
chr12:37924183:37924722,539,1000GP
chr16:85155108:85156196,1088,1000GP
chr11:24882410:24883333,923,1000GP
chr2:195119561:195119712,151,1000GP
chr7:70961199:70973894,12695,1000GP
chr21:26001844:26002386,542,1000GP
chr2:224428264:224429235,971,1000GP
chr7:42509291:42519030,9739,1000GP
chr7:40839777:40840871,1094,1000GP
chr1:239952717:239953384,667,1000GP
chr4:87926012:87937548,11536,1000GP
chr5:148174677:148175216,539,1000GP
chr8:72111385:72111630,245,1000GP
chr5:28932749:28934786,2037,1000GP
chr5:170170464:170171752,1288,1000GP
chr7:113134265:113135576,1311,1000GP
chr3:172455538:172455915,377,1000GP
chr1:187497344:187497598,254,1000GP
chr1:187495696:187497595,1899,1000GP
chr10:112478882:112479331,449,1000GP
chr10:55007431:55013437,6006,1000GP
chrX:70909425:70920177,10752,1000GP
chr9:102564715:102570278,5563,1000GP
chr13:32446934:32447426,492,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr4:87926012:87937548,11536,1000GP
chr21:26001844:26002386,542,1000GP
chr3:78540000:78540383,383,1000GP
chr9:34264672:34271024,6352,1000GP
chr7:70961199:70973894,12695,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:88861924:88897787,35863,1000GP
chr1:36267649:36269041,1392,1000GP
chr16:48871900:48872325,425,1000GP
chr12:71139014:71139975,961,1000GP
chr3:165092856:165093126,270,1000GP
chr14:66703616:66704992,1376,1000GP
chr20:49834217:49834486,269,1000GP
chr6:130527041:130531150,4109,1000GP
chr11:95633480:95634028,548,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr13:20964165:20971695,7530,1000GP
chr4:40233407:40235439,2032,1000GP
chr18:13918347:13919779,1432,1000GP
chr1:104037868:104039356,1488,1000GP
chr10:125501849:125512533,10684,1000GP
chr14:49997240:49998050,810,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:70961199:70973894,12695,1000GP
chr11:98393874:98398259,4385,1000GP
chr11:98393870:98394077,207,1000GP
chr4:40233407:40235439,2032,1000GP
chr7:50224752:50225718,966,1000GP
chr7:55829473:55830655,1182,1000GP
chr1:207119002:207119851,849,1000GP
chr2:183704465:183706301,1836,1000GP
chr1:197787658:197788856,1198,1000GP
chr21:26001844:26002386,542,1000GP
chr1:81194672:81195686,1014,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr4:87926012:87937548,11536,1000GP
chr1:237402804:237402905,101,1000GP
chr15:95148444:95149526,1082,1000GP
chr15:100067729:100072447,4718,1000GP
chrX:79667729:79670580,2851,1000GP
chr12:71315481:71316539,1058,1000GP
chr12:77990109:77994064,3955,1000GP
chr1:207119002:207119851,849,1000GP
chr16:48871900:48872325,425,1000GP
chr2:183704465:183706301,1836,1000GP
chr13:20964165:20971695,7530,1000GP
chr2:95544969:95545592,623,1000GP
chr21:24391796:24391873,77,1000GP
chr21:26001844:26002386,542,1000GP
chr5:29069210:29069523,313,1000GP
chr12:127906521:127907286,765,1000GP
chr17:5691963:5692238,275,1000GP
chr20:44680251:44683268,3017,1000GP
chr1:237402804:237402905,101,1000GP
chr2:143314762:143315903,1141,1000GP
chr9:122723879:122725220,1341,1000GP
chr1:205209478:205209646,168,1000GP
chr1:207119002:207119851,849,1000GP
chr5:148174677:148175216,539,1000GP
chr7:102084258:102084759,501,1000GP
chr10:125501849:125512533,10684,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr3:162827575:162829871,2296,1000GP
chr1:197787659:197788855,1196,1000GP
chr8:117862980:117863355,375,1000GP
chr3:30372039:30372380,341,1000GP
chr1:80328939:80329427,488,1000GP
chr7:31547158:31552382,5224,1000GP
chrX:70909425:70920177,10752,1000GP
chr2:61473618:61476323,2705,1000GP
chr1:91666235:91667096,861,1000GP
chr7:151312949:151315020,2071,1000GP
chr2:183704465:183706301,1836,1000GP
chr12:37924184:37924724,540,1000GP
chr1:36267649:36269041,1392,1000GP
chr16:69727926:69728993,1067,1000GP
chr11:106272358:106273062,704,1000GP
chr16:85155108:85156196,1088,1000GP
chr4:87926012:87937548,11536,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr3:80015320:80015952,632,1000GP
chr12:127906521:127907286,765,1000GP
chr12:71139014:71139975,961,1000GP
chr12:39466325:39466531,206,1000GP
chr7:70961199:70973894,12695,1000GP
chr2:72213038:72214235,1197,1000GP
chrX:79667729:79670580,2851,1000GP
chr1:237402804:237402905,101,1000GP
chr10:125502112:125508653,6541,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:152604582:152604933,351,1000GP
chr2:152603405:152604921,1516,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr20:44680251:44683268,3017,1000GP
chr2:108882774:108885033,2259,1000GP
chr2:116220723:116224734,4011,1000GP
chr21:26001844:26002386,542,1000GP
chr7:105520479:105521175,696,1000GP
chr7:151312949:151315020,2071,1000GP
chr1:81194666:81195873,1207,1000GP
chr2:4157846:4165086,7240,1000GP
chr8:72111385:72111630,245,1000GP
chr8:74175661:74183141,7480,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr1:237402806:237402907,101,1000GP
chr12:71139014:71139975,961,1000GP
chr12:77990109:77994064,3955,1000GP
chr7:70961199:70973894,12695,1000GP
chr3:80015320:80015952,632,1000GP
chr11:55597952:55678392,80440,1000GP
chr11:55676540:55690280,13740,1000GP
chr3:162827575:162829871,2296,1000GP
chr4:167188012:167194114,6102,1000GP
chr4:167193921:167194355,434,1000GP
chr4:87926012:87937548,11536,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr2:95544968:95545601,633,1000GP
chr1:178949855:178950066,211,1000GP
chr2:72213038:72214235,1197,1000GP
chr6:130527041:130531150,4109,1000GP
chr16:85155108:85156196,1088,1000GP
chr1:36267649:36269041,1392,1000GP
chr5:28932749:28934786,2037,1000GP
chr10:125501849:125512533,10684,1000GP
chr2:72213038:72214235,1197,1000GP
chr4:87926012:87937548,11536,1000GP
chr3:162827575:162829871,2296,1000GP
chr3:165092856:165093126,270,1000GP
chr21:26001844:26002386,542,1000GP
chr1:36267649:36269041,1392,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr7:52952666:52957924,5258,1000GP
chr3:43793603:43794500,897,1000GP
chr1:91666261:91667083,822,1000GP
chr1:187495696:187497595,1899,1000GP
chr16:85155108:85156196,1088,1000GP
chr1:207119002:207119851,849,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr4:71685085:71685184,99,1000GP
chr14:46648665:62759566,16110901,1000GP
chr5:148174677:148175216,539,1000GP
chr20:44680251:44683268,3017,1000GP
chr7:31547158:31552382,5224,1000GP
chr7:70961199:70973894,12695,1000GP
chr17:76181877:76183211,1334,1000GP
chr16:85155108:85156196,1088,1000GP
chr1:237402804:237402905,101,1000GP
chr1:237402806:237402907,101,1000GP
chr3:45042823:45042967,144,1000GP
chr1:80328939:80329427,488,1000GP
chr12:77990109:77994064,3955,1000GP
chr2:176512708:176521274,8566,1000GP
chr2:183704465:183706301,1836,1000GP
chr21:26001844:26002386,542,1000GP
chr1:36267649:36269041,1392,1000GP
chrX:131678342:131841123,162781,1000GP
chrX:131871279:131873893,2614,1000GP
chr4:40233407:40235439,2032,1000GP
chr16:69727926:69728993,1067,1000GP
chr10:125501849:125512533,10684,1000GP
chr2:95544969:95545592,623,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr19:34246144:34248953,2809,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:159238871:159239302,431,1000GP
chr14:66703616:66704992,1376,1000GP
chr10:113411933:113412285,352,1000GP
chr6:94031356:94031699,343,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr2:224428264:224429235,971,1000GP
chr10:55007431:55013437,6006,1000GP
chr10:57497899:57498224,325,1000GP
chr1:36267649:36269041,1392,1000GP
chr20:44680251:44683268,3017,1000GP
chr7:70961199:70973894,12695,1000GP
chr21:26001844:26002386,542,1000GP
chr1:239952717:239953384,667,1000GP
chr5:148174677:148175216,539,1000GP
chr2:116216763:116224304,7541,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr10:125501849:125512533,10684,1000GP
chr7:151312949:151315020,2071,1000GP
chr12:77990109:77994064,3955,1000GP
chr2:95544969:95545592,623,1000GP
chr12:12391927:12393688,1761,1000GP
chr16:85155108:85156196,1088,1000GP
chr16:85155130:85156196,1066,1000GP
chrX:131873693:131874603,910,1000GP
chr12:127906521:127907286,765,1000GP
chr2:124294183:124295338,1155,1000GP
chrX:79667729:79670580,2851,1000GP
chr3:165092856:165093126,270,1000GP
chr6:112629364:113770014,1140650,1000GP
chr4:87926012:87937548,11536,1000GP
chr14:65375819:65376417,598,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr16:48871900:48872325,425,1000GP
chr21:26001844:26002386,542,1000GP
chr20:44680251:44683268,3017,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr7:70961199:70973894,12695,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:124294183:124295338,1155,1000GP
chr1:197787659:197788855,1196,1000GP
chr1:205209478:205209646,168,1000GP
chr10:125501849:125512533,10684,1000GP
chr21:26648364:26649407,1043,1000GP
chrX:29251032:29252080,1048,1000GP
chr14:46648665:62759566,16110901,1000GP
chr7:40839777:40840871,1094,1000GP
chr12:12391927:12393688,1761,1000GP
chr7:70961199:70973894,12695,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr7:102084258:102084759,501,1000GP
chr16:85155108:85156196,1088,1000GP
chr3:80013716:80016128,2412,1000GP
chr12:77990109:77994064,3955,1000GP
chr1:175231433:175232801,1368,1000GP
chr4:87926012:87937548,11536,1000GP
chr12:37924183:37924723,540,1000GP
chr12:46896695:46915969,19274,1000GP
chr5:28932749:28934786,2037,1000GP
chr2:159238871:159239302,431,1000GP
chr14:105241688:105248756,7068,1000GP
chr14:66703616:66704992,1376,1000GP
chr12:12391927:12393688,1761,1000GP
chr21:26001844:26002386,542,1000GP
chr12:127906521:127907286,765,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr1:175231433:175232801,1368,1000GP
chr1:239952716:239953383,667,1000GP
chr4:87926012:87937548,11536,1000GP
chr7:70961199:70973894,12695,1000GP
chr7:40839777:40840871,1094,1000GP
chr12:37924183:37924723,540,1000GP
chr1:207119002:207119851,849,1000GP
chr2:116216764:116224311,7547,1000GP
chr5:148174677:148175216,539,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr3:162827575:162829871,2296,1000GP
chr1:80328939:80329427,488,1000GP
chr1:36267649:36269041,1392,1000GP
chr15:95148444:95149526,1082,1000GP
chr12:90985240:90987355,2115,1000GP
chr11:9083003:83317875,74234872,1000GP
chrX:79667729:79670580,2851,1000GP
chr7:156594383:156594524,141,1000GP
chrX:29251032:29252080,1048,1000GP
chr3:43793603:43794500,897,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr5:29069210:29069523,313,1000GP
chr21:26001844:26002386,542,1000GP
chr1:80328939:80329427,488,1000GP
chr3:80013716:80016128,2412,1000GP
chr9:11540292:11541340,1048,1000GP
chr1:207119002:207119851,849,1000GP
chr1:239952716:239953383,667,1000GP
chr3:162827575:162829871,2296,1000GP
chrX:18968712:18973101,4389,1000GP
chr10:125501849:125512533,10684,1000GP
chr7:31547158:31552382,5224,1000GP
chr2:224428264:224429235,971,1000GP
chr12:71139014:71139975,961,1000GP
chr1:237402804:237402905,101,1000GP
chr1:237402806:237402907,101,1000GP
chr2:88860924:88897787,36863,1000GP
chr2:95544968:95545592,624,1000GP
chr11:41140741:41145485,4744,1000GP
chr4:40233407:40235439,2032,1000GP
chr6:102801959:102802680,721,1000GP
chr3:9855321:9857149,1828,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr1:36267649:36269041,1392,1000GP
chr10:55007431:55013437,6006,1000GP
chr6:130527041:130531150,4109,1000GP
chr9:107012397:107013055,658,1000GP
chr12:12391927:12393688,1761,1000GP
chr12:33091854:33097520,5666,1000GP
chr4:87926012:87937548,11536,1000GP
chr21:26001844:26002386,542,1000GP
chr3:162827575:162829871,2296,1000GP
chr10:125502112:125508653,6541,1000GP
chr4:87926012:87937548,11536,1000GP
chr1:197787659:197788855,1196,1000GP
chr1:207119002:207119851,849,1000GP
chr21:26001844:26002386,542,1000GP
chr7:31547158:31552382,5224,1000GP
chr6:130527041:130531150,4109,1000GP
chr12:25106560:25107620,1060,1000GP
chr16:85155108:85156196,1088,1000GP
chr16:69727926:69728993,1067,1000GP
chr12:12391927:12393688,1761,1000GP
chr5:28932749:28934786,2037,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr5:148174677:148175216,539,1000GP
chr12:71315481:71316539,1058,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr2:95544969:95545592,623,1000GP
chr2:179551495:179557450,5955,1000GP
chr7:40839777:40840871,1094,1000GP
chr4:87926012:87937548,11536,1000GP
chr2:51206153:51208067,1914,1000GP
chr11:24882410:24883333,923,1000GP
chr11:106272352:106273062,710,1000GP
chr5:148174677:148175216,539,1000GP
chr20:11292564:11294191,1627,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr14:21690605:21690937,332,1000GP
chr9:122408687:122761789,353102,1000GP
chr21:26001844:26002386,542,1000GP
chr12:51604266:51605156,890,1000GP
chr3:165314091:165314267,176,1000GP
chr1:239952714:239953383,669,1000GP
chr5:114922388:114925736,3348,1000GP
chr5:116714939:116715798,859,1000GP
chr5:28932749:28934786,2037,1000GP
chr5:29069210:29069523,313,1000GP
chr10:55007431:55013437,6006,1000GP
chr2:124294183:124295338,1155,1000GP
chr1:187497344:187497598,254,1000GP
chr21:26001844:26002386,542,1000GP
chr7:40839777:40840871,1094,1000GP
chr7:47614509:47615366,857,1000GP
chr3:104316540:104318889,2349,1000GP
chr6:94031356:94031699,343,1000GP
chr5:79750309:79755838,5529,1000GP
chr1:205209478:205209646,168,1000GP
chr1:207119002:207119851,849,1000GP
chr5:31190135:31191075,940,1000GP
chr7:70961199:70973894,12695,1000GP
chr2:61473618:61476323,2705,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr5:148174677:148175216,539,1000GP
chr5:148173476:148175043,1567,1000GP
chrX:131873693:131874603,910,1000GP
chr12:71139014:71139975,961,1000GP
chr12:80454441:80461952,7511,1000GP
chr10:55007431:55013437,6006,1000GP
chr10:57497899:57498224,325,1000GP
chr2:95544969:95545592,623,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:40839777:40840871,1094,1000GP
chr7:47614509:47615366,857,1000GP
chr7:70961199:70973894,12695,1000GP
chr1:197787659:197788855,1196,1000GP
chr1:207119002:207119851,849,1000GP
chr1:237402804:237402905,101,1000GP
chr7:156594389:156601626,7237,1000GP
chr2:95544969:95545592,623,1000GP
chr4:87926012:87937548,11536,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr2:152604582:152604933,351,1000GP
chr7:5492381:5494055,1674,1000GP
chr1:168216948:182305181,14088233,1000GP
chr5:29069210:29069523,313,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr3:80015320:80015952,632,1000GP
chr1:153885930:153893481,7551,1000GP
chr1:97390976:97391548,572,1000GP
chr2:95544969:95545592,623,1000GP
chr4:87926012:87937548,11536,1000GP
chr5:170170464:170171752,1288,1000GP
